source_authority,gear_type,fishing_fleet,fishing_mode,fishing_fleet_label,time_start,time_end,geographic_identifier,gridtype,measurement_value,measurement_unit,measurement_processing_level,measurement,issue
IOTC,PSS,THA,UNCL,Thailand,2013-06-01,2013-06-30,9000080,unknown,22409,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-06-01,2012-06-30,9000080,unknown,22340,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-06-01,2011-06-30,9000080,unknown,26722,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-06-01,2015-06-30,9000080,unknown,23598,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-04-01,2013-04-30,9000080,unknown,16210,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-04-01,2015-04-30,9000080,unknown,24074,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-05-01,2009-05-31,9000080,unknown,24310,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-05-01,2011-05-31,9000080,unknown,20784,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-04-01,2012-04-30,9000080,unknown,18578,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-05-01,2013-05-31,9000080,unknown,18664,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-05-01,2010-05-31,9000080,unknown,24501,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-04-01,2010-04-30,9000080,unknown,24737,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-06-01,2010-06-30,9000080,unknown,24700,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-05-01,2015-05-31,9000080,unknown,22919,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-04-01,2011-04-30,9000080,unknown,16216,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-04-01,2009-04-30,9000080,unknown,24016,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-08-01,2010-08-31,9000080,unknown,25695,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-08-01,2009-08-31,9000080,unknown,21886,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-08-01,2012-08-31,9000080,unknown,23315,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-09-01,2011-09-30,9000080,unknown,30731,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-09-01,2013-09-30,9000080,unknown,26071,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-07-01,2015-07-31,9000080,unknown,21636,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-07-01,2012-07-31,9000080,unknown,19276,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-09-01,2009-09-30,9000080,unknown,24646,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-09-01,2015-09-30,9000080,unknown,21945,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-09-01,2012-09-30,9000080,unknown,26171,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-07-01,2010-07-31,9000080,unknown,22976,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-08-01,2015-08-31,9000080,unknown,21619,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-08-01,2011-08-31,9000080,unknown,25596,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-07-01,2009-07-31,9000080,unknown,20478,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-08-01,2013-08-31,9000080,unknown,23650,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-07-01,2013-07-31,9000080,unknown,19106,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-09-01,2010-09-30,9000080,unknown,28655,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-07-01,2011-07-31,9000080,unknown,19452,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-10-01,2012-10-31,9000080,unknown,22654,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-11-01,2015-11-30,9000080,unknown,21437,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-12-01,2009-12-31,9000080,unknown,22376,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-11-01,2012-11-30,9000080,unknown,22449,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-11-01,2011-11-30,9000080,unknown,17221,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-11-01,2013-11-30,9000080,unknown,20022,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-11-01,2010-11-30,9000080,unknown,28140,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-10-01,2011-10-31,9000080,unknown,25547,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-12-01,2013-12-31,9000080,unknown,20176,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-10-01,2010-10-31,9000080,unknown,25945,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2011-12-01,2011-12-31,9000080,unknown,17200,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-11-01,2009-11-30,9000080,unknown,24547,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2009-10-01,2009-10-31,9000080,unknown,22742,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-12-01,2015-12-31,9000080,unknown,21995,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2010-12-01,2010-12-31,9000080,unknown,26524,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2015-10-01,2015-10-31,9000080,unknown,21834,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2012-12-01,2012-12-31,9000080,unknown,18762,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,PSS,THA,UNCL,Thailand,2013-10-01,2013-10-31,9000080,unknown,22418,FHOURS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-01-01,2002-01-31,9200020,unknown,17,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-01-01,2004-01-31,9200020,unknown,39,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-03-01,2004-03-31,9200020,unknown,48,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-02-01,2004-02-29,9200020,unknown,54,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-02-01,1999-02-28,9200020,unknown,16,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-03-01,2002-03-31,9200020,unknown,48,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-02-01,2000-02-29,9200020,unknown,5,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-01-01,2001-01-31,9200020,unknown,27,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-01-01,2003-01-31,9200020,unknown,74,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-03-01,2000-03-31,9200020,unknown,36,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-02-01,2002-02-28,9200020,unknown,56,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-03-01,1999-03-31,9200020,unknown,30,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-02-01,2003-02-28,9200020,unknown,62,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-03-01,2001-03-31,9200020,unknown,64,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-03-01,2003-03-31,9200020,unknown,84,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-04-01,2003-04-30,9200020,unknown,94,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-04-01,2000-04-30,9200020,unknown,33,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-06-01,2001-06-30,9200020,unknown,67,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-05-01,2001-05-31,9200020,unknown,37,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-05-01,1999-05-31,9200020,unknown,25,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-06-01,2003-06-30,9200020,unknown,109,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-06-01,2000-06-30,9200020,unknown,31,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-04-01,2001-04-30,9200020,unknown,60,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1998-06-01,1998-06-30,9200020,unknown,29,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-05-01,2002-05-31,9200020,unknown,82,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-06-01,1999-06-30,9200020,unknown,25,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-04-01,2002-04-30,9200020,unknown,61,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-05-01,2004-05-31,9200020,unknown,50,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-06-01,2004-06-30,9200020,unknown,50,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-06-01,2002-06-30,9200020,unknown,58,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-04-01,1999-04-30,9200020,unknown,4,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1998-04-01,1998-04-30,9200020,unknown,23,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-04-01,2004-04-30,9200020,unknown,31,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-05-01,2003-05-31,9200020,unknown,106,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-05-01,2000-05-31,9200020,unknown,47,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1998-05-01,1998-05-31,9200020,unknown,29,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-07-01,2002-07-31,9200020,unknown,86,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-07-01,2003-07-31,9200020,unknown,77,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-09-01,2000-09-30,9200020,unknown,46,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-08-01,2001-08-31,9200020,unknown,65,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-07-01,1999-07-31,9200020,unknown,11,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-09-01,1999-09-30,9200020,unknown,43,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1998-08-01,1998-08-31,9200020,unknown,13,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-09-01,2001-09-30,9200020,unknown,59,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-09-01,2002-09-30,9200020,unknown,90,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-07-01,2001-07-31,9200020,unknown,90,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-09-01,2004-09-30,9200020,unknown,54,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-08-01,1999-08-31,9200020,unknown,33,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-07-01,2000-07-31,9200020,unknown,27,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-07-01,2004-07-31,9200020,unknown,50,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1998-07-01,1998-07-31,9200020,unknown,19,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-09-01,2003-09-30,9200020,unknown,110,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-08-01,2004-08-31,9200020,unknown,48,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-08-01,2003-08-31,9200020,unknown,75,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-08-01,2002-08-31,9200020,unknown,113,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-08-01,2000-08-31,9200020,unknown,36,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-12-01,1999-12-31,9200020,unknown,16,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-12-01,2004-12-31,9200020,unknown,77,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-11-01,2001-11-30,9200020,unknown,80,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-10-01,2001-10-31,9200020,unknown,68,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-10-01,2003-10-31,9200020,unknown,102,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-12-01,2000-12-31,9200020,unknown,24,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-10-01,2000-10-31,9200020,unknown,31,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-12-01,2003-12-31,9200020,unknown,48,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2003-11-01,2003-11-30,9200020,unknown,92,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-12-01,2002-12-31,9200020,unknown,55,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2001-12-01,2001-12-31,9200020,unknown,84,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-10-01,2004-10-31,9200020,unknown,26,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-11-01,1999-11-30,9200020,unknown,20,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-10-01,2002-10-31,9200020,unknown,99,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2000-11-01,2000-11-30,9200020,unknown,9,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2002-11-01,2002-11-30,9200020,unknown,112,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),1999-10-01,1999-10-31,9200020,unknown,22,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-11-01,2004-11-30,9200020,unknown,66,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-12-01,2004-12-31,9200080,unknown,28,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-10-01,2004-10-31,9200080,unknown,9,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUPRT,UNCL,EU (Portugal),2004-11-01,2004-11-30,9200080,unknown,28,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-03-01,2016-03-31,9000020,unknown,5,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-01-01,2016-01-31,9000020,unknown,7,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-02-01,2016-02-29,9000020,unknown,6,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2005-06-01,2005-06-30,4220040,unknown,25,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-04-01,2016-04-30,9000020,unknown,3,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-06-01,2016-06-30,9000020,unknown,6,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-05-01,2016-05-31,9000020,unknown,4,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2005-07-01,2005-07-31,4220040,unknown,5,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2005-08-01,2005-08-31,4220040,unknown,31,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2005-09-01,2005-09-30,4220040,unknown,9,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-08-01,2016-08-31,9000020,unknown,2,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-09-01,2016-09-30,9000020,unknown,8,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-07-01,2016-07-31,9000020,unknown,2,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2005-10-01,2005-10-31,4220040,unknown,31,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2005-11-01,2005-11-30,4220040,unknown,7,FDAYS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-10-01,2016-10-31,9000020,unknown,5,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-12-01,2016-12-31,9000020,unknown,8,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,EUMYT,UNCL,"EU (France,Mayotte)",2016-11-01,2016-11-30,9000020,unknown,3,TRIPS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-02-01,2010-02-28,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-01-01,2011-01-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-02-01,2011-02-28,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-01-01,2010-01-31,9000020,unknown,5,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-03-01,2010-03-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-03-01,2011-03-31,9000020,unknown,8,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-05-01,2011-05-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-04-01,2011-04-30,9000020,unknown,7,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-05-01,2010-05-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-06-01,2010-06-30,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-06-01,2011-06-30,9000020,unknown,8,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-04-01,2010-04-30,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-09-01,2010-09-30,9000020,unknown,5,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-08-01,2011-08-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-07-01,2011-07-31,9000020,unknown,7,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-07-01,2010-07-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-09-01,2011-09-30,9000020,unknown,7,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-08-01,2010-08-31,9000020,unknown,5,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-12-01,2011-12-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-10-01,2010-10-31,9000020,unknown,5,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-12-01,2010-12-31,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-11-01,2011-11-30,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2011-10-01,2011-10-31,9000020,unknown,7,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,MDG,UNCL,Madagascar,2010-11-01,2010-11-30,9000020,unknown,6,BOATS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2007-03-01,2007-03-31,9000020,unknown,1100,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2007-01-01,2007-01-31,9000020,unknown,1000,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2008-03-01,2008-03-31,9000020,unknown,2000,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2007-03-01,2007-03-31,9000080,unknown,2200,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2007-05-01,2007-05-31,9000020,unknown,1000,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2007-06-01,2007-06-30,9000020,unknown,1100,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2008-04-01,2008-04-30,9000020,unknown,2200,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2008-06-01,2008-06-30,9000020,unknown,1100,HOOKS,unknown,effort,removed_irregular_areas.csv
IOTC,ELL,GBR,UNCL,United Kingdom of Great Britain and Northern Ireland,2008-09-01,2008-09-30,9000020,unknown,1100,HOOKS,unknown,effort,removed_irregular_areas.csv
